Date,Player,Player ID,Team,Positions,Status,Roster Status,Change,Game
Apr 6,Darius Slayton,32003,Ind,WR,,FA,Added WR,Sun 1:00 pm vs Hou
Apr 6,Troy Franklin,41009,Den,WR,,FA,Added WR,Sun 8:20 pm vs LAR
Apr 6,Collin Oliver,41945,GB,"LB,DE",IR-R,FA,Added DE,Thu 8:15 pm vs Atl
Apr 6,Collin Oliver,41945,GB,"LB,DE",IR-R,FA,Added LB,Thu 8:15 pm vs Atl
Apr 6,Maxen Hook,42177,Sea,S,NA,FA,Added S,Sun 1:00 pm @ Was
Apr 6,Donovan McMillon,42083,Cle,S,,FA,Added S,Sun 1:00 pm vs Car
Apr 6,Phil Mafah,42018,NYG,RB,NA,FA,Added RB,Sun 1:00 pm vs Ten
Apr 6,Aeneas Peebles,41979,Bal,DT,,FA,Added DT,Sun 4:25 pm @ Dal
Apr 6,Jammie Robinson,40176,Atl,S,NA,FA,Added S,Thu 8:15 pm @ GB
Apr 6,Panthers,,Car,DEF,,FA,Added DEF,Sun 1:00 pm @ Cle
Apr 6,Michael Bandy,33928,Den,WR,NA,FA,Added WR,Sun 8:20 pm vs LAR
Apr 6,Bryce Oliver,41251,Hou,WR,NA,FA,Added WR,Sun 1:00 pm @ Ind
Apr 6,Mike Hughes,31000,Atl,CB,,FA,Added CB,Thu 8:15 pm @ GB
Apr 6,JJ Galbreath,42275,Ind,TE,NA,FA,Added TE,Sun 1:00 pm vs Hou
Apr 6,Marco Wilson,33524,Mia,CB,NA,FA,Added CB,Sun 1:00 pm vs KC
Apr 6,Thomas Booker IV,34106,LV,"DT,DE",,FA,Added DE,Sun 4:25 pm @ NO
Apr 6,Thomas Booker IV,34106,LV,"DT,DE",,FA,Added DT,Sun 4:25 pm @ NO
Apr 6,Jaylon Carlies,41040,Ind,"DB,LB,S",,FA,Added S,Sun 1:00 pm vs Hou
Apr 6,Jaylon Carlies,41040,Ind,"DB,LB,S",,FA,Added LB,Sun 1:00 pm vs Hou
Apr 6,Jaylon Carlies,41040,Ind,"DB,LB,S",,FA,Added DB,Sun 1:00 pm vs Hou
Apr 6,Ricky Barber,42147,Was,DT,NA,FA,Added DT,Sun 1:00 pm vs Sea
Apr 6,Tyler Nubin,40935,NYG,"DB,S",Q,FA,Added S,Sun 1:00 pm vs Ten
Apr 6,Tyler Nubin,40935,NYG,"DB,S",Q,FA,Added DB,Sun 1:00 pm vs Ten
Apr 6,Thomas Harper,41146,Det,S,Q,FA,Added S,Sun 1:00 pm vs NYJ
Apr 6,Seahawks,,Sea,DEF,,Locked In Michelle,Added DEF,Sun 1:00 pm @ Was
Apr 6,Brandon Aiyuk,32695,SF,WR,NA,FA,Added WR,Sun 4:05 pm vs Ari
Apr 6,Benjamin St-Juste,33462,GB,CB,,FA,Added CB,Thu 8:15 pm vs Atl
Apr 6,Andy Borregales,41980,NE,K,,FA,Added K,Sun 1:00 pm @ Jax
Apr 6,Will Reichard,41093,Min,K,,Sunday Kevin,Added K,Sun 4:05 pm @ TB
Apr 6,Kenneth Walker III,33996,KC,RB,,Max’s TD Bombers,Added RB,Sun 1:00 pm @ Mia
Apr 6,Hollywood Brown,31857,Phi,WR,,FA,Added WR,Mon 8:15 pm @ Chi
Apr 6,Connor O'Toole,42360,Sea,"LB,DE",,FA,Added DE,Sun 1:00 pm @ Was
Apr 6,Connor O'Toole,42360,Sea,"LB,DE",,FA,Added LB,Sun 1:00 pm @ Was
Apr 6,Rashid Shaheed,34659,Sea,WR,,Maybe Mitchell,Added WR,Sun 1:00 pm @ Was
Apr 6,Noah Sewell,40172,Chi,LB,PUP-R,FA,Added LB,Mon 8:15 pm vs Phi
Apr 6,Deven Thompkins,34520,LV,WR,NA,FA,Added WR,Sun 4:25 pm @ NO
Apr 6,Zion Childress,42155,Car,S,NA,FA,Added S,Sun 1:00 pm @ Cle
Apr 6,Darius Muasau,41090,NE,LB,,FA,Added LB,Sun 1:00 pm @ Jax
Apr 6,Dee Winters,40227,Dal,LB,,FA,Added LB,Sun 4:25 pm vs Bal
Apr 6,D.J. Reed,31112,Det,CB,,FA,Added CB,Sun 1:00 pm vs NYJ
Apr 6,Jahmyr Gibbs,40059,Det,RB,,Locked In Michelle,Added RB,Sun 1:00 pm vs NYJ
Apr 6,Jordan Love,32696,GB,QB,,Locked In Michelle,Added QB,Thu 8:15 pm vs Atl
Apr 6,D.J. Jones,30310,Den,DT,,FA,Added DT,Sun 8:20 pm vs LAR
Apr 6,Princeton Fant,40778,Dal,TE,IR,FA,Added TE,Sun 4:25 pm vs Bal
Apr 6,Isaiah Neyor,42385,GB,WR,NA,FA,Added WR,Thu 8:15 pm vs Atl
Apr 6,Quinnen Williams,31835,Dal,"DL,DT",,FA,Added DL,Sun 4:25 pm vs Bal
Apr 6,Quinnen Williams,31835,Dal,"DL,DT",,FA,Added DT,Sun 4:25 pm vs Bal
Apr 6,Byron Young,40124,LAR,LB,,FA,Added LB,Sun 8:20 pm @ Den
